unique_post_id,final_stress,clinical_class,model_role,official_eval,oof_fold,group_id,label_source,label_confidence_tier,annotation_weight,class_weight,training_sample_weight,content
342840613,4.202504980223004,Moderate,train,False,0,G00366,active_p2_calibrated,medium,0.65,1.0556758388791745,0.8578607139351856,"نه یدونه دارم
خیلی سخته مال شما که بدتره
اونجا تو بیمارستان همه جوره آدمی بودن که بچشون از دست دادن آنقدر گریه کردم که دیگه چشم و سر برام نمونده"
342840964,3.0,Low,train,False,0,G00366,original_dual,high,1.0,0.684177788873456,0.8553459671640382,دورساک خونریزی کرد دکتر گفت با این وضع قلبش تشکیل نمیشه که نشد
343170051,3.425440131591025,Moderate,train,False,0,G00367,active_p2_calibrated,medium,0.65,1.0556758388791745,0.8578607139351856,من ۶ هفته سه روز رفتم قلب تشکیل شد گفت دیگه نیا ضرر داره اخه ی بارم سقط داشت ک ضربان قلب اون موقع پایین بود ایست قلبی کرد
343414833,4.202504980223004,Moderate,train,False,0,G00369,active_p2_calibrated,medium,0.65,1.0556758388791745,0.8578607139351856,خوب ایشون بچرو قبول کرده الان بابامباید ی کاری کنه یا طلاقش بده برگرده ب مامانم یا ب مانانم پول بده ک بچرو نگه داره مامانمم سنی نداره ۴۸سالشه میگه من برم از کجا خرجشو درارم
343541130,1.0,Low,train,False,0,G02775,original_dual,high,1.0,0.684177788873456,0.8553459671640382,"نه معمولا اگر خفیف باشه چیز مهمی نیست
اگر درد شدید کمر یا زیر دل نداری و لکه بینی خفیف بود و ادامه دار نشد نیاز نیست کاری انجام بدی و فقط استراحت کن"
344080860,3.740740740740741,Moderate,train,False,0,G02780,original_dual,high,1.0,1.0556758388791745,1.3197857137464393,من خودم از معده درد ۱میمیرم هر دیقه رفلاکس شدید گرفتم به خاطر بارداریم توام احتمالا رفلاکس ضعیفه بچت پسره؟
344195999,1.0942455856950868,Low,train,False,0,G00375,active_p2_calibrated,medium,0.65,0.684177788873456,0.5559748786566249,"عزیزم خوشحال باشید و خدارو شکر کنید.
بعد هم اینکه همیشه گفتن جنسیت تو حدود دوازده هفته مشخص نیست. حالا احتمال میدن که دختر یا پسره. باید تا ۱۸ هفته صبر می کردید عزیزم."
344693455,4.481481481481481,Moderate,train,False,0,G02784,original_dual,high,1.0,1.0556758388791745,1.3197857137464393,"حتماا میری
چن سالته
منم با ی آدم سمی ی سال تو رابطه بودم
نمیتونستم جدا شم ازش تا دوماه حرف نمیزدم هیچی نمیخوردم
اللن ک رفته خدا زندگی رو داده بهم شکرش میکنم ک نجاتم داده
با ی نفر تو رابطه‌ام ک واقعا پسر خوبیه"
345255002,7.0,Very High,train,False,0,G00277,original_p1_high_selected,medium_high,0.9,1.9253616657292336,2.1663452491535056,"ن .بچه کوچیک دارم .
موندم برم دکتر چجوری  دردمو بهش بفهمونم .
یه احساسی بهم دست میده انگار میخام بمیرم ....
خستگى خستگی...."
345389872,1.871310434327066,Low,train,False,0,G00388,active_p2_calibrated,medium,0.65,0.684177788873456,0.5559748786566249,تو بارداری تنها کاری که از دستم بر می اومد همین نی نی سایت بود که سر وقت داخلش بودم
345515493,1.0,Low,train,False,0,G02789,original_dual,high,1.0,0.684177788873456,0.8553459671640382,برای تشنج باید برید دکتر مغزو اعصاب.
345877830,1.0,Low,train,False,0,G02792,original_dual,high,1.0,0.684177788873456,0.8553459671640382,"چرت گفته
خواهر من سرکلاژ بود استراحت مطلق"
346387773,1.0,Low,train,False,0,G01536,original_dual,high,1.0,0.684177788873456,0.8553459671640382,استراحت کن فعلا اورژانس زنان از 115 بپرس ببین تو شهرتون اورژانس زنان کجاست برو
346511628,5.7566346774869634,High,train,False,0,G00398,active_p2_calibrated,medium,0.65,1.198107656482396,0.9736033086183347,"سه ماه اینجوری گذشت وقتی فکر میکنم اصلا یادم نمیاد
یه سری چیزای محو این که ساعت ها بحث میکردیم
‌هی جمله های قبل چت ریپلای میکرد
و هی تموم نمیشد و میگفت خدافظ میرفت
یادمه میرفتم حموم گریه میکردم که قرمزی چشام بگم از حمومه چندبار مجبور شدم بگم با دوستای دخترم دعوا مردم"
346576896,3.0,Low,train,False,0,G00400,active_dual,high,1.0,0.684177788873456,0.8553459671640382,"این حرفت مثل اینه که بگی چون شرایط سخته دختر مدرسه ایم رو بکشم!
اون بچه زندست مثل همه ماها
استغفار کن و با خدا و امام زمان صحبت کن
برای امام زمان نامه بنویس وحرفای دلت رو ساده و راحت بنویس و هرچی لازم داری ازش بخواه و بعدم بگو هرکاری درسته خودتون برامون انجام بدین و بعدم بچت رو نذر امام زمان کن
نامه رو توی بیابون بنداز
شرایط برای هممون سخته خدایا به هممون کمک کن"
346695829,1.0,Low,train,False,0,G01667,original_dual,high,1.0,0.684177788873456,0.8553459671640382,۸ ملیون چند سال پیش
347070156,3.111111111111111,Moderate,train,False,0,G02797,original_dual,high,1.0,1.0556758388791745,1.3197857137464393,واییییییییییی خیلی بده شوهر آدم تنها بره، من که اگه تنها بره همش حس میکنم دارن یادش میدن و پشت سر من صفحه گذاشتن، کاش یکی از اول به ماهایی که پیششونیم،  می‌گفت رد ندین و رسمی باشی، یکی از اقوام دور ما کنار مادرشوهر بوده، اما آنقدر مثل غریبه ها و رسمی رفتار کرده که هیچ کس جرات نداره چیزی بهش یگه، مادر شوهرم هرچند وقت یه بال براش برنج و روغن و... میخره میبره دم در خونش،  اما من از اول مهربون بودم و خیلی  خودمونیشون کردم، به نظرم آدم باید از اول رسمی باشه ، حیف.‌‌...
347156672,4.0,Moderate,train,False,0,G00405,active_dual,high,1.0,1.0556758388791745,1.3197857137464393,الان هر دو روز میرم آز میدم دستام همه کبوده سونو اینام که نگو هر هفته یا دوهفته میرم
347465549,1.0942455856950868,Low,train,False,0,G00408,active_p2_calibrated,medium,0.65,0.684177788873456,0.5559748786566249,"[QUOTE=347465243]تو شهر ما که هیچ کس مبتلا نشده خداروشکر[
خداروشکر
ان شاالله که شما هم موردی براتون پیش نیاد
میشه بپرسم کدوشهر و استانید؟"
347940985,4.37037037037037,Moderate,train,False,0,G00412,original_dual,high,1.0,1.0556758388791745,1.3197857137464393,اسی جان تو رو خدا بگو برای جوسهای چرکی یا همون عفونی چی خوبه 😭😭😭
347943397,1.0,Low,train,False,0,G00412,active_dual,high,1.0,0.684177788873456,0.8553459671640382,عزیزم برا از جایی که معتبره روغن سیاه دانه بگیر و رحمتو بمال به سمت پایین و از عطاری عروس پشت پرده گل بنفشه تخم گشنیز نصف مشت هم اسفند زیره از هر کدوم یک مشت بگیری کافیه همه رو قاطی کن و روزی یک قاشق غذا خورری تو دولیوان آب بجوشون از اون دوتا لیوان باید یک لیوان بمونه با نبات بخور پریودتو زیاد می‌کنه تنبلی رو در مان می‌کنه عفونت کیست هر چی باشه میسوزه می‌بره ولی اگه نزدیک بودی و خودم رحمتو اصولی میمالیدم بهتر بود
349281513,1.0,Low,train,False,0,G00420,original_dual,high,1.0,0.684177788873456,0.8553459671640382,پسر اخه چشم زدن داره
349283853,1.0942455856950868,Low,train,False,0,G00420,active_p2_calibrated,medium,0.65,0.684177788873456,0.5559748786566249,ببین حق داری ناراحت بشی ولی وقتی ی نفر اینقدر باهات غریبه اس شما هم سعی کن درگیرش نشی ....
349548098,5.7566346774869634,High,train,False,0,G00424,active_p2_calibrated,medium,0.65,1.198107656482396,0.9736033086183347,عزیزم براساس تجربه میگم . اصلا و ابدا امکان بارداری نیست خیالت راحت باشه اگر باکره هستی که به هیچ عنوان باردار نیستی اگر هم باکره نیستی بازم امکانش نیست بدون دخول و اینکه آب داخل واژن بره باردار بشی. به خاطر استرس اینجوری شدی منم این بلا سرم اومد شب و روز خواب نداشتم انقدر استرس داشتم الکی الکی زعفرون خوردم ولی بعد ۱ ماه که پریودم عقب افتاده بود پریود شدم
349576812,5.0,High,train,False,0,G02278,original_p1_high_selected,medium_high,0.9,1.198107656482396,1.3480661196253865,"من همیشه ازشون تو خانواده ام تعریف میکردم الان همه بهم میگن چه خبر نیمدن سر بزنن ؟! نمیان ؟! زنگت نزدن ؟!
جلو خانوادم و زن داداشام و شوهرخواهرام احساس میکنم کوچیک شدم"
349763399,1.0,Low,train,False,0,G02810,original_dual,high,1.0,0.684177788873456,0.8553459671640382,باردارشدم چاق شدم
349854709,7.0,Very High,train,False,0,G02279,original_p1_high_selected,medium_high,0.9,1.9253616657292336,2.1663452491535056,خب میزارم دوهفته دیگه میرم همش نگران خارج رحمی ام یا بارداری پوچ الان درد پریودم دارم سینه هام حساسه نفخ زیاد دارم معدمم درد میکنه ولی درد پریودی میگیره و ول میکنه عزیز اگه باز برم ازمایشگاه زیر هزار باشه یعنی خطر داره؟
350215566,4.111111111111111,Moderate,train,False,0,G02813,original_dual,high,1.0,1.0556758388791745,1.3197857137464393,"دیروز با لکه ها دل درد و کمردرد شدید داشتم تا کف پام و زانومم دردناک بود و تیر میکشید حتی پهلوهام
ولی امروز خوبم فقط لکه میبینم"
350368660,3.0,Moderate,train,False,0,G02281,original_p1_high_selected,medium_high,0.9,1.0556758388791745,1.1878071423717955,"سلام
من یه راهی برای حذف تاپیک یا کلا کاربری پیدا کردم
دوتا تاپیکی که نمی‌خواستمو پاک کردم، تقریبا ۲هفته اکانتم تعلیق شد.
توی هر تاپیکی که نمی‌خواید، از نینی یارای حذف تاپیک بابت اینکه زمان برای پیام و حذف مشخص کردن ولی پاسخگو نیستن انتقاد کنید.
من الان این پیامو، که سعی می‌کنم برای همه بفرستم تا آگاه بشن و نذارن نینی سایت ازمون سواستفاده کنه، آخر همه تاپیک های خودم می‌ذارم.
چون آخرین پیام همه تاپیکام می‌ذارم ممکنن کاربریمو حذف کنن ولی شما پیگیر کاربری من باشید تا ببینید که واقعا این روش کار می‌کنه.
لطفا به هم کمک کنید و هرکسی عنوان تاپیکش نی نی یار حذف هست،تاپیک مورد نظرشو با انتقاد از وضعیت سایت و نینی یار ها بترکونید.
چون دیدم خیلی خانم ها میگن زندگیشون در گرو این تاپیک ها هست، گفتم روشی که خودم امتحان کردمو بهتون بگم که خیلی راحت یک یا چند تاپیکو پاک کنید
ببخشید استارتر"
351662776,1.0942455856950868,Low,train,False,0,G00440,active_p2_calibrated,medium,0.65,0.684177788873456,0.5559748786566249,من مودم مخابرات دارم چندجا هم جابه جا شدم با خودم بردمش فقط خط خونه باید وصل باشه
352137919,1.6296296296296298,Low,train,False,0,G00444,active_dual,high,1.0,0.684177788873456,0.8553459671640382,"من ده ساله ش‌هر دارم دومی هم حامله م
برگردم عقب‌بازم زا همین شخص ازدواج میکنم
مشکلاتی هست نمیگم نیس بالا پایین خیلیی دازه ولی خانوم خونه خودتی مادر بچه های خودتی
از لحاظ جنسی فقط با یک نفری و اونم فقط‌با شماس و سالمه
ولی تا کی مجردی؟به هر موفقیتی هم برسی آخرش خونواده خودش میخواد ادم
درسم ت شدرفتم سر کار ازدولج کردم"
353194502,1.0,Low,train,False,0,G02824,original_dual,high,1.0,0.684177788873456,0.8553459671640382,"لانچ باکس برقی بخر
غذاتو بزنی برق گرم میشه داخل ماشینم میتونی گرمش کنی"
353431392,1.0,Low,train,False,0,G00452,active_dual,high,1.0,0.684177788873456,0.8553459671640382,من ۱۱ هفته. من همسرم بیدارم می کنه قرصم رو می ده. من می خوابم. همسرم صبحانه حاضر می کنه منو بیدار می کنه. برای همین تهوع ندارم. اما آسپرین می خورم اونم شب یک ساعت حدودا قبل شام تهوع دارم.
353725776,2.0,Low,train,False,0,G00452,original_dual,high,1.0,0.684177788873456,0.8553459671640382,واقعا؟ چرا؟ دکترم گفت سر ساعت ۸‌. همه قرصام با شام و ناهاره اینو گفت سر ساعت باید بخوری‌‌.
353941547,3.111111111111111,Moderate,train,False,0,G02829,original_dual,high,1.0,1.0556758388791745,1.3197857137464393,"عزیزم میشهیه سوال دیگه از من جواب بدی؟
من انتخاب رشته واسه دانشگاه کردم.اما خیلی الان پشیمونم.
بینایی سنجی پروتز دندانی و فیزیوتراپی تهران رو زدم.
اما الان میگم کاش پروتز دندانی رو اصلا نمیزدم.
دکترم گف چرا زدی.؟
گفت باید فیزیوتراپی میزدی.
الان بنظرت فیزیوتراپی قبول میشم؟خیلی ناراحتم.
چون اول بینایی سنجی زدم.بعد پروتز دندانی بعد فیزیوتراپی
کاش اول فیزیو میزدم..."
354414779,5.7407407407407405,High,train,False,0,G02831,original_dual,high,1.0,1.198107656482396,1.4978512440282072,عزیزم منم اینطوری بودم طوری بود که نمیتونستم راه برم بخاطر وزن شکمته و عضلات ضعیف پاها.من هفته های آخر دیگه اینقد گریه وداد وبیداد میکردم از درد
355737512,4.202504980223004,Moderate,train,False,0,G00470,active_p2_calibrated,medium,0.65,1.0556758388791745,0.8578607139351856,من هنوز درد دارم و پریود نشدم 😔😔
355826080,1.0,Low,train,False,0,G02835,original_dual,high,1.0,0.684177788873456,0.8553459671640382,غمت نباشه زود بلند میشه
355946640,6.0,High,train,False,0,G02287,original_p1_high_selected,medium_high,0.9,1.198107656482396,1.3480661196253865,رشدش متوقفه..علایم حیاتی چی؟من ۱۷ هفته بودم علایم حیاتیشو از دست داد رفتم دکتر نامه داد و باید برای گرفتن شیاف دوبار سونو میدادم جاهای محتله شیافو با سونو بم دادن بردم بیمارستان بستری شدم
356510099,1.0,Low,train,False,0,G01717,original_dual,high,1.0,0.684177788873456,0.8553459671640382,"جدی خوبه
آشنایی داری در موردش"
357294963,1.0942455856950868,Low,train,False,0,G00485,active_p2_calibrated,medium,0.65,0.684177788873456,0.5559748786566249,برای بارداری بالاست.با رعایت غذایی میاد پایین انشالله.کدو سبز رنده توی ماست بخور.اگه دوست نداری وقتی پلو درست میکنی ورقه ورقه کن بزار روی برنجت که بخارپز بشه.بامیه هم خیییلی خوبه.توی غذا بریز و یا شب برش بزن و توی یه لیوان اب بزار و صبح اب رو بخور
357393982,1.0942455856950868,Low,train,False,0,G00486,active_p2_calibrated,medium,0.65,0.684177788873456,0.5559748786566249,تو همین سایت هم خانمی بود که با وجود غربالگری بدون مشکل بچش سندروم داشت
357754465,1.0942455856950868,Low,train,False,0,G00488,active_p2_calibrated,medium,0.65,0.684177788873456,0.5559748786566249,آره عروس داییم همین چند وقت پیش ۴ بود آن تی و آمینو داد مشکلی نداشت دخترخالمم پارسال دو و نیم بود سلفری داد مشکلی نداشت
357891263,6.0,High,train,False,0,G01596,original_p1_high_selected,medium_high,0.9,1.198107656482396,1.3480661196253865,"خدادخترتو بهت ببخشه
برای منم دعا کن رفتم ۱۷هفته ولی تکون نمیخوره
منتظرم برم سونو ۱۸"
358996742,1.0942455856950868,Low,train,False,0,G00494,active_p2_calibrated,medium,0.65,0.684177788873456,0.5559748786566249,ازدواج امر مقدسیه، خدا ادمی را افریده که با وصلت با جنس مخالف  به آرامش برسه اگه خواستگار و شرایطشو داری و طرف آدم خوبیه، درنگ نکن، دو نفر با یه ازدواج دین و روانشون ایمن میشن
359392451,4.0,Moderate,train,False,0,G00499,original_p1_high_selected,medium_high,0.9,1.0556758388791745,1.1878071423717955,"نه بابا با مشاور مسورت کردم گف نگو بعدا همش میگ تو پیشنهاد دادی و....
انقدر گیر نیدم بهش تا مجبور شه اعتراف کنه
الان شارژم خراب شده گفتم بهش ک شارژم خراب شده فردا ممکنه خواب بمونم به خونه زنگ بزن اگ جواب ندادم
پاشده شارژر اورده برام
رفتم پایین بگیرم گفتم چه دوست اجتماایییییییی خوبی احسان ب نظرت بقیه دوستای اجتمایی ام وقتی دوست اجتماییییی شون شارژر نداره پا میشن ۱۱ شب شارژر بیارن براش؟😏
انقدر میگم تا یا اعتراف کنه یا خودشو جنع کنه حدشو بدونه"
359395723,4.0,Moderate,train,False,0,G00499,original_dual,high,1.0,1.0556758388791745,1.3197857137464393,"مگ فقط ی شارژر من ی مثال زدم کل جیک پوکش میدونم تا پسورد گوشیش دارم همه زندگیش میدونم
هنیشه هرکاری میخواد بکنه بامن مشورت میکنه توحه بیش از حد داره رسما دوتا ادم ک تو رابطن چجوری ان؟؟ ما همینجوری ایم
وقتی اعتراف نمیکنه تصنیم گرفتم انقدر وقتی داره زبادروی میکنه  بگم بهش و گیر بدم بهش تا یا اعتراف کنه یا هم حدشو بدونه"
359397260,1.0942455856950868,Low,train,False,0,G00499,active_p2_calibrated,medium,0.65,0.684177788873456,0.5559748786566249,خب ادمی که تورو بخادت هر کاری واست میکنه نمونشم همین امشب که شارژر برات اورده حتما اونم دلایل خودشو داره که به طور غیر مستقیم داره ابراز علاقه میکنه میخاد بیشتر بشناسدت و قصدشو جدی کنه توام فرصت داری واسه اشناییه بیشتر. یه مرد رو سالها هم بشناسی بازم کمه عجله نکن ولی بهش تیکه ننداز اگه میدونی خوبه و از همه لحاظ اوکیه بزار خودش بیاد جلو نه اینکه با حرف و تیکه بخای قصدشو بفهمی. چار روز دیگه میگه تو افتادی دنبالم وخودتو بهم چسبوندی پس ولش کن بزار زمان همه چیو بهت نشون بده تو همونجور که این یکسال عادی بودی همینطورم عادی پیش برو ببین چی میشه
359714068,2.0,Low,train,False,0,G02851,original_dual,high,1.0,0.684177788873456,0.8553459671640382,😐😐💔💔💔حالا من و تو
359715319,1.0,Low,train,False,0,G02851,original_dual,high,1.0,0.684177788873456,0.8553459671640382,هزززرار ماشاالله بهش😍🥺😘😘🥺خدا حفظش کنه الاهی زیر سایه پدرو مادر بزرگ شه وای کاش اونجا بودم بوش میکردم
360229418,7.111111111111111,Very High,train,False,0,G02854,original_dual,high,1.0,1.9253616657292336,2.407050276837228,اخ کجا من فرار کنم😭😭😭جامعه برا دخترا امن نیسنت کجا برم؟؟من برم مامانم چی😭
360559613,3.0,Moderate,train,False,0,G02299,original_p1_high_selected,medium_high,0.9,1.0556758388791745,1.1878071423717955,"چرا خیانت کرد
خیانت چیه ج ن س ی"
360909082,1.3703703703703702,Low,train,False,0,G02857,original_dual,high,1.0,0.684177788873456,0.8553459671640382,دردش مثل زایمانه میگیره ول میکنه میگیره ول میکنه بعدشم خونریزی داری مگ برا سقط نمبخای؟
360909874,2.6296296296296293,Low,train,False,0,G02857,original_dual,high,1.0,0.684177788873456,0.8553459671640382,درد 10برابر پریود معمولی .خونریزی شدید با لخته .حدود 10روز .عوارضش کم خونی .عفونت .ریزش مو ...
361814943,3.3703703703703702,Moderate,train,False,0,G02858,original_dual,high,1.0,1.0556758388791745,1.3197857137464393,بگو من کارخونه ی بچه درست کن نیستم. دکتر برم ازتو هم آزمایش اسپرم میگیرن. چقدر رو دارن مردا ک اصلا خودشونو مقصر نمیدونن
362109977,1.0,Low,train,False,0,G02860,original_dual,high,1.0,0.684177788873456,0.8553459671640382,میه فراموشش کن چون هنوز انگار رو آینده ات اثر منفی داره
362193039,1.0942455856950868,Low,train,False,0,G00525,active_p2_calibrated,medium,0.65,0.684177788873456,0.5559748786566249,"اولش بوس‌و بغله عزیزم
من راجب آینده ات حرف میزنم
بازم هر جور صلاح خودته
میگم جسم ات برات ارزشمند باشه
راحت در اختیارش نذار تا همیشه تشنه ات باشه"
362535169,3.0,Moderate,train,False,0,G00529,original_p1_high_selected,medium_high,0.9,1.0556758388791745,1.1878071423717955,منم از ۲۶ هفته ب بعد واژن درد داشتم الانم تو ۳۵ هفته ام هنوز درد هست گاهی نمیدونم از چیه
362535255,1.0942455856950868,Low,train,False,0,G00529,active_p2_calibrated,medium,0.65,0.684177788873456,0.5559748786566249,"عزیزم سه قلو بارداری ریسک نکن.حتما برو از پشت گوشی که نمیشه فهمید شما چته.الان برو اورژانس بیمارستان قسمت مامایی.دستگاه وصل میکنن ۲۰ دقیقه به شکمت ببینن انقباض داری یا نه
من اصلا درد نداشتم ولی انقباضای زایمانی داشتم بستری شدم و بچرو نذاشتن بیاد تا وقتش"
363112002,2.7407407407407405,Low,train,False,0,G02867,original_dual,high,1.0,0.684177788873456,0.8553459671640382,سلام عزیزم منم هفته نوزدهم هستم،  جواب آمینوسنتزم خوب بود،  آنومالی هم گفت سالمه، پریروز هم رفتم اکو الحمدلله سالم بود،  یک درصد هم نگران نباش آنومالی که خوب بوده، اکو هم خوبه،  الان میگم حیف استرس های الکی که این مدت کشیدم،  حتی یک درصد هم بهش فکر نکن عزیزم فرشته کوچولوت هیچ مشکلی نداره
363179312,8.0,Very High,train,False,0,G02301,original_p1_high_selected,medium_high,0.9,1.9253616657292336,2.1663452491535056,فداتشم دیگ‌سالم نیست انقدرازدیشب گریه کردم ک نگو دوتابیمارستان رفتم هردو جواب سربالادادن😭😭به خدامن خیلی مظلومم جیغ وداد نمیتونم بکنم توخودم میریزم هیچکس ب دادم نرسید یه. خانومه جیغ ودادکردن بهش رسیدگی کردن همونجابچش سقط شد
363179735,1.0,Low,train,False,0,G02301,original_dual,high,1.0,0.684177788873456,0.8553459671640382,به قول یه خانمی خودشون سزارین می کنن از دکترش بگیر تا پرستارش بعد میان چنان معاینت می کنن از درد زایمان بدتر عذاب میکشی مثلا طرف دکتر بود با ناخن بلند یه مادریو معاینه طفلک از درد به خودش می پیچید رحم ندارن که
363572316,1.0942455856950868,Low,train,False,0,G00538,active_p2_calibrated,medium,0.65,0.684177788873456,0.5559748786566249,"افرین باید همینطور بود
آدم باید هرطور که هست خودشو بپذیره و دوس داشته باشه"
363572530,4.0,Moderate,train,False,0,G00538,original_p1_high_selected,medium_high,0.9,1.0556758388791745,1.1878071423717955,"دقیقاا
اینم که میگن مردا ازینا خوششون میاد و فلان اینم خانوما باب کردن بجای مردا این حرفو میزنن
والا بخداا مردا ازینا نهایت برای یه شب خوششون بیاد نه برای علشقی و ازدواج و اینا
یه روزنامه نویس فرانسوی میگفت چرا زنای ایران اینطوری شدن؟ تو اروپا فقط زنایی که پو*رن استار هستن و تو فیلمای مس*تهجن بازی میکنن این شکلی ان😑"
363990653,1.0,Low,train,False,0,G02873,original_dual,high,1.0,0.684177788873456,0.8553459671640382,تکون بچه مربوط به آبله نیست مالِ استرسه حرص نخور چیزی نیست این نشانه‌ها که تو میگی مالِ یه ویروس جدیده،که تازه اومده آبله نیست مثل سرما خوردگی منتها این شکلی،خوب میشی نترس فقط استرسی نباش
364404260,3.2592592592592595,Moderate,train,False,0,G02875,original_dual,high,1.0,1.0556758388791745,1.3197857137464393,راستش نمیدونم درست یا اشتباه ولی خب من شرایط نگهداری بچه نداشتم دوران درس و دانشگاه بود ب پزشکم التماس کردم گفت انجام نمیده ولی خانوم سهیلی معرفی کرد گفت ماما و دارو داره خدا خیر ش بده دارو گرفتم ازشون انجام دادم بعد ی هفته رفتم سونو بقایا ام نداشتم درد داشتم ولی خوب قابل تحمل بود با مشاوره خانوم سهیلی سخت نبود شماره میزارم از کمک بگیرید۰۹۱۹۷۱۴۱۴۸۷
364481657,2.0,Low,train,False,0,G00544,active_dual,high,1.0,0.684177788873456,0.8553459671640382,واقعا چقدرتاپیکهای این شکلی زیاد شده حقشونه باردار باشن  وقتی میرن شلوارشون رو پیش پسر غریبه پایین میکشن تا درس عبرت برای بقیه شه
364820479,5.7566346774869634,High,train,False,0,G00549,active_p2_calibrated,medium,0.65,1.198107656482396,0.9736033086183347,بخدا از انقباض شکم مثل مار بخودم پیچیدم از درد اونم بفکر ناهاره
365039360,1.871310434327066,Low,train,False,0,G00552,active_p2_calibrated,medium,0.65,0.684177788873456,0.5559748786566249,"من خواستگاری همینجوری داشتم رد کردم
خودشم باعث شد , قشنگ از بالا ب پایین نگاه می‌کرد"
365172635,1.0942455856950868,Low,train,False,0,G00555,active_p2_calibrated,medium,0.65,0.684177788873456,0.5559748786566249,از دکترت بپرس ولی من تا اون جایی که میدونم ضرر نداره حالا من چون جفتم پایینه دکترم بهم شیاف پروژسترون داده اون خودش باعث شد یبوست نگیرم دکتر به شما به خاطر جفت پایین شیاف نداده ؟
365187127,1.0,Low,train,False,0,G02878,original_dual,high,1.0,0.684177788873456,0.8553459671640382,درسته همیشه که یجور نمیمونه
365959999,1.0942455856950868,Low,train,False,0,G00561,active_p2_calibrated,medium,0.65,0.684177788873456,0.5559748786566249,یه کاغذ یه نخ یه حلقه ،یه خط عمودی و یه خط افقی رو کاغذ میکشی + اینجوری بزرگ بعد نخو از حلقه رد میکنی عین گردنبند،بعد حلقه رو که از نخ اویزون کردی به مرکز این خط عمودی و افقی نزدیک میکنی بدون حرکت میزاری رو مرکزش بعدش قبل هر سوالی که میخای بپرسی باید 2تا سوال بپرسی که بله رو نشونم بده بعد از مرکز دور میکنی و میبینی که بلع افقیه یا عمودی بعد بله که مشخص شد برای خیر میپرسی که خیر رو نشونم بده اونم مشخص شد برای مثال مشخص شد که بله افقیه و خیر عمودیه بعد دوباره حلقه رو میزاری رو مرکز بعد سوالتو میپرسی و بلندش میکنی حالا هعی باید تکرار کنی بله یا خیر لطفا پاسخ بده بله یا خیر لطفا پاسخ بده و جوابتو میگیری و اینکه قانون داره قانون یک پاک باشی هم ذهنت اروم باشه هم جسمت باشه قانون شماره 2 تو جمع انجام ندی قانون شماره 3 برای دیگران فضولی نکنی فقط حق سوالات اینده خودتو داری که بپرسی قانون شماره 4 با احترام بشینی
366988409,1.0,Low,train,False,0,G00398,original_dual,high,1.0,0.684177788873456,0.8553459671640382,"اخی🥺
پایدار باشه تا ابد
چ رمانتیک"
366988563,2.648375282959045,Low,train,False,0,G00567,active_p2_calibrated,medium,0.65,0.684177788873456,0.5559748786566249,"نمیدونم
اخه من پریود شدم ی هفته بعدش تستم مثبت شد بتا هم 123 بود
میگم شاید بخاطر احتمال خارج رحمی باشه"
367005337,1.871310434327066,Low,train,False,0,G00568,active_p2_calibrated,medium,0.65,0.684177788873456,0.5559748786566249,کاملا شکل همن تو‌عکس این طوره شکل اونه که میگی کاذب اخه من خیلی تا حالا استفاده کردم بد ا سالم هاله نمینداخت مینداختا اما از اونا که باید زیر نور ببینی و هی چپا راستش کنی دیگه امید به خدا
367102002,5.7407407407407405,High,train,False,0,G00567,active_dual,high,1.0,1.198107656482396,1.4978512440282072,"سلام خوبی عزیزم
شانس ندارم که چهارشنبه ازمایش دادم گفتم  ببرم نشون دکتر بدم چون لکه داشتم جواب اومد بتام 123 بود هرکاری کردم منشی وقت نداد پنجشنبه اومدم دکتر میدونستم تا سونو نشم چیزی معلوم نیس گفتم خب دکتر خودش سونو داره گفتم سونو میکنه از شانش بدم برق مطب قط بود
دکتر گفت برو ی سونو اورژانسی پیدا کن
خلاصه سرتو درد نیارم چون میخواستم ی جای خوب سونو بدم واسه امروز س 11 و نیم وقت سونوگرافی واژینال دارم
محض اطمینان ی تیتر بتا هم دادم جوابش نیم ساعت دیگه میاد
من که چشمم آب نمیخوره بارداریه سالمی باشه بازم توکل بخدا"
367233917,3.0,Moderate,train,False,0,G02306,original_p1_high_selected,medium_high,0.9,1.0556758388791745,1.1878071423717955,"بچگی منم همینجوری گذشت برای همین خدا خدا میکردم دانشگاه که قبول شدم حتما راه دور و یه شهر دیگه باشه و همینم شد
اما الان حسرت همون سالهارو دارم ای کاش همون سروصداها و آدما بودن
هیچ کدوم شون نیستن"
367820028,3.3703703703703702,Moderate,train,False,0,G00569,active_dual,high,1.0,1.0556758388791745,1.3197857137464393,من آبان  عقب انداختم و کلی درد و سفتی سینه داشتم آزمایش دادم بد بختانه فهمیدم باردارم 😪😪
367820735,1.0,Low,train,False,0,G00569,original_dual,high,1.0,0.684177788873456,0.8553459671640382,امکان داره فردا بشم ؟
368095658,1.0,Low,train,False,0,G02889,original_dual,high,1.0,0.684177788873456,0.8553459671640382,"حیف اگه اینطوری دوست داره واقعا نزار تهش بد باشه تلاشتو بکن🥲
خدا بزرگه توکل کن به خدا عزیزم انشاالله همه چیز درست میشه ته دلم روشنه انشاالله که درست میشه فقط یکم تلاش کن🫠"
