unique_post_id,split,group_id,author,thread_id,content_hash,final_stress,clinical_class,label_source,evaluation_eligible,training_eligible,split_seed,dataset_hash,manifest_version
408551183,train,G01028,kindcatonmoon,17799544,40bbe571ddb8a3781a31a2cd113081a43c019d67112decf8f5cd6dd428c0f6a4,5.37037037037037,High,active_dual,True,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
408554508,train,G01029,dsgvgy,17799751,fc0714620e1d32bdc5a7ae49f4c5ffe35aa9ef7a25c2a9755fe0faf80cf761c2,2.0,Low,active_dual,True,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
408567700,train,G01030,sh12sh34sh56,17800625,96a8ff56be31fb738934bc4d3f4f3e7b1b48dfc71f2eaa84dd69a0be7c4d2377,1.0942455856950868,Low,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
408580673,train,G01031,kobz,17801368,aaeaf95e9807fb16c9242dc62cbbb410aa05e88e3401e2bd7346e779181bdc8b,3.425440131591025,Moderate,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
408616722,train,G01032,بانو1396,17792227,481c0486558a1dd1162a437eb75db7d471e83ac1bf0bc07e35a0aa7417626673,3.425440131591025,Moderate,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
408627883,train,G01033,لیاناجوون,17804308,843bba4ef70108a2e110efa172d3a801a52a6a02e73de1c91832e0222d0ad8d9,2.6483752829590452,Low,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
408654047,train,G01034,marym77777,17805774,cd051a35a5d8e5a402ffdc483249f4de24b3112235dd657cbde4bce56b327206,4.9795698288549834,Moderate,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
408708781,train,G01035,خواهر_نی_نی_یار_شب,17808783,4edb0e3db2858addb1f4ab022a7cc10dcfce1ed601de6f455d101f32139e2eb0,1.8713104343270661,Low,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
408724496,train,G01036,عسلم۷۷,17810005,3a6eaacf244e78d0515f81e0c54774993cd0a64b593c1fa58c729edae9bbdea4,1.0942455856950868,Low,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
408768669,val,G01037,night_diamond,17812768,77af5a464cd7bea9be7bda9dda8b0c70f886586b0ae25c44fdf51d1bab46a325,1.0942455856950868,Low,active_p2_calibrated,False,False,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
408772267,train,G01038,رز_سپید,17812767,fe263091310dbd742da5563ff29d55bf61a56c762c139a48cc925ac49473485a,1.0942455856950868,Low,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
408774751,train,G01039,sevin_m7,17812756,037a21645d105710f77f17e72b4468b4ee4218fc587f4948dd50432b33500fe0,2.6483752829590452,Low,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
408776030,train,G01040,مژده۷۴,17812216,50d392eedb7579c1b898e523dca35fbf75827d092186d2f9e987bfd10b370c8f,2.3703703703703702,Low,active_dual,True,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
408794434,train,G01041,bبینهایت_,17814236,165e4e491c113df0ef7aa81d62bf6aaa4ad7b917cf18daeaee9e8da2ddddd499,1.0942455856950868,Low,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
408846718,train,G01042,هدیه13703,17817521,ecb201b9517291c6ec32133ea024b0e471f3fe578c9cc70b4328fa939f3d7d20,1.0,Low,active_dual,True,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
408880935,train,G01043,چیپس_سرکه_هسدم,17819500,3b53f8038bb977b9cac015990b02d1e80aed11a0859b76df6d06aa303bfae129,2.6483752829590452,Low,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
408885756,train,G00887,در_جستجوی_رویا,17819795,138869d38c8235803503fe61cb2cc63a21c7e4655f17800c1b2d0ece86690e2b,1.0942455856950868,Low,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
408898038,train,G01044,faati1378,17820101,aef07afc1342c863aed73225e5c3df8b0a52b81473f940132ad7e2de4436e81d,6.533699526118942,High,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
408919896,train,G01045,ملیخانوم,17821797,b9e9096aa6a92625a83c0b4ad832e7e1b6f469e3c7525bf1f252586d42ac4a69,1.0942455856950868,Low,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
408954436,test,G01046,مامانمورچه,17823740,48ddd4b92e5c378d478d7ba6fb7a7678c4b32ff8daad455b7b17be635fde222a,1.0942455856950868,Low,active_p2_calibrated,False,False,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
408982773,train,G01047,پولکی123,17825779,f8090ee5340e9f67d03579dcc7fb7ed35b1dae39f68830b400a31a7ee732cac9,1.0,Low,active_dual,True,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
408991094,train,G01048,دنیا8420,17821863,6e080638e0f21c8b1a86c0902dd42678da071f3eea19b7ed4fc75fd2fe214183,1.0942455856950868,Low,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
409026200,train,G01049,کانیا34,17828029,9daa21e32e3a55c673f328f6595a3bad4c2454c943809462596d5dd6ebacc849,1.0942455856950868,Low,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
409094641,val,G01050,سم_سم94,17831740,5cc572fe326f6958adf77dbffba7d862eb78b1e30459d4e59a18aa8a0811eb3d,1.0942455856950868,Low,active_p2_calibrated,False,False,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
409196165,test,G01051,لی_لا_مامان_آینده,17837271,8954ddd9d60f29c5c1fa44364e59d541d4e069354f07c76cb1801966bccebc8b,1.0942455856950868,Low,active_p2_calibrated,False,False,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
409276127,train,G01052,golmehr96,17841963,dd5bb42b93018ef845837d7006d421fba8f398c73663643e7d1abe2feba0b5f5,1.0942455856950868,Low,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
409300669,train,G01053,samamonfared,17843308,254109718f29ea51e135d708ab2cee3bf58d0553870f80e351d973f89a2a6030,1.0,Low,active_dual,True,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
409478505,train,G01054,احمدیgm,17853106,ebd97f3b9aa866630ec200a6eb816bc9754c4c285d61aa733bf671db7c456b60,1.0942455856950868,Low,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
409484863,train,G01054,purple__rose,17853106,253defa33e14ad182dbb5b66d8f203e2326b5b15272527aef76c8ffb57feae56,1.0942455856950868,Low,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
409509676,val,G01055,مهربون1366,17854688,262db6ab8af543112f8e376572dd7d1113c0a33ccc9e306e71b88c9f8f982ff0,1.0942455856950868,Low,active_p2_calibrated,False,False,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
409549931,train,G01008,مامانامهراد,17856979,33d7d52c97f4b79e9092cea1fad0504537a8f25aa430e08a95a5a160424ed631,1.8713104343270661,Low,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
409590379,train,G01056,emprees,17859297,2e156b33e64556d57d6b4dbac65a73345e70d6af91ae5e1b903eeb09a4599948,1.0,Low,active_dual,True,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
409648563,val,G01055,____برکه____,17854688,d6e19da0f7bca573f6df55af0a2d3c420f4b0800a6eca92c0d1bce0696b7777a,1.8713104343270661,Low,active_p2_calibrated,False,False,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
409749472,val,G01057,بهاری00,17868062,a5acf550e473fafa2cc474f73965b816ee53be35ae4da4b20293354c9d8fa4cf,2.6483752829590452,Low,active_p2_calibrated,False,False,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
409751594,val,G01057,بهاری00,17868062,520f972238d4cd391af28e12650908c71c7a6382f8a03cafdfe610cb6f04f4e1,2.7407407407407405,Low,active_dual,True,False,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
409753770,train,G01058,dokhtar_sadat,17868551,831b782964b6a0d84832eafa33e96cccbb9ea3a7273942c6641a78364380a7e3,4.2025049802230035,Moderate,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
409835725,train,G01059,pariparis,17870261,45128e526ea8870e7340d214c2fdc194538d4b071bf31f12ed9c939ceb3cf5e3,1.0,Low,active_dual,True,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
409854684,test,G00293,محمدجوادعشق,17873990,d12828ddea5caf0c1101be88f4deafd01b08756885e4805cee12a652767ac133,4.9795698288549834,Moderate,active_p2_calibrated,False,False,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
409855871,test,G00293,گلدووونه,17873990,b5cba3822b8215570f70da6e40a05cd8a67e5bd2038a74b0d37f5ae58b302401,1.0,Low,active_dual,True,False,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
409893476,train,G01060,کنجد405,17876373,2ee4a6048b21ff83c03df2c647a11bfb8f0456024d29421015198bb0327ef97c,2.9999999999999996,Low,active_dual,True,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
409972701,train,G01061,ftiiiiim,17881150,3b60d3bfe32ebc2b1972fa90d725e32f4eb511168500f972672653fc9d39ad13,1.0,Low,active_dual,True,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
409972976,train,G01061,mahboob2002,17881150,f478efa9b2eb0d08585703f3a6d97e828902866dd3cdfc5d767f9835a62b43b8,4.2025049802230035,Moderate,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
410025353,train,G00697,سروخرامان,17871958,f96a7ebb0ad4dd3d64e15fd8751f717d173ae989c943183e6ce2c5cf776afdb7,4.2025049802230035,Moderate,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
410072573,val,G00456,atlanticme,17874222,e35288953294d21ab7a4365176127bca966df9e2d68aca862edc63c92862baf6,2.6483752829590452,Low,active_p2_calibrated,False,False,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
410100403,train,G01062,oooosimabano,17888323,6e0c26ee8bf9c4ea6b878dfce718d07b96ccf3b13824bdfcef70618c687af5eb,1.0,Low,active_dual,True,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
410103349,train,G01063,arambanoo,17885439,9a7f0cfb4b9561e59a5c01745194ba1c970906b274aff189ff3111b4c2b2fe15,1.0942455856950868,Low,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
410104694,train,G01064,bealiver,17888511,347dd0be6b11a50ff1b25127c9aefcc5a415f53b9f6036fedc76b856a6c4d99c,1.6296296296296298,Low,active_dual,True,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
410134113,train,G01063,arambanoo,17890371,0f41da6e3b223c2f783b02d93483f2da3840703a856f009e10149c79012fd079,2.3703703703703702,Low,active_dual,True,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
410149439,test,G01016,فاطمه8883,17891123,80d2af55b2f1084caa30c90fdaed9e90a28bcb4b7d0f8ae57c34f0158ccc643d,3.425440131591025,Moderate,active_p2_calibrated,False,False,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
410167083,test,G01065,lhcxgjdzhkgcgxjsjf,17892264,92da80f2654544654fb09e44b517539bb1f92fb832fbc6e8eb9a381333213b97,3.425440131591025,Moderate,active_p2_calibrated,False,False,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
410254833,train,G01066,آرامش_مطلقم_من,17897078,108a3d791c71b0ea3fb85f54d177b5df80f916e4c672c73d85e00bdb1d56a2d6,4.9795698288549834,Moderate,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
410260050,train,G00914,samavafa,17897311,593d509a63b755cbba030b78382bd340be1d9309972f1fc34989b81c105b15d2,7.310764374750923,Very High,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
410267376,train,G01067,ربیعا,17897820,8d85ddf2f9be1c407b8eb33ce5d6f7245ae056953e99a91f9e7ed65a79747e31,1.0942455856950868,Low,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
410280560,train,G01068,matii۲۰,17898471,e09d84b634127d8fc48327f57134d1104c98c5024d2bea2c5b438b45b1a9c583,1.0,Low,active_dual,True,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
410382490,test,G01069,zizi100,17904089,98062fc08f9481aec54433deddc7a20f2bc1e1e2637b295792223ff4e8ca90af,1.0942455856950868,Low,active_p2_calibrated,False,False,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
410443365,val,G00961,پرنیان259,17907405,780b6a85187ac12d787253a7550033e826919f30e5b0d90ec622238b2cde5ac3,2.0,Low,active_dual,True,False,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
410469851,train,G01070,حال_خوب_هم_باشیم,17909038,cbb6a7feaf29e74fee17861965a10c3fa966097a79f7f9650e5840dedcd88f80,6.533699526118942,High,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
410521520,train,G01071,marzieh123,17912028,8737f7445315b352753f3e7721ba01feb5ff5a2b888fd95eee092298773c9610,2.6483752829590452,Low,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
410535996,train,G01072,militaooo,17912675,73c69f7e916c633a206a64de7274d44dfccf4cd7cfa6dde84d93ece04339851b,2.6483752829590452,Low,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
410580228,train,G01073,anaka,17915533,f3fd05edfacedfd3f4fa63aa247e95f3b0a71a35fb2ee1b154becb61a9034ee0,1.0942455856950868,Low,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
410597643,train,G01074,لیبی۶۶,17861980,1800debb6e7c507ac5f1cc920ad355d1785feea7ee8c9bdf8f07e50bb7aad256,6.533699526118942,High,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
410600400,train,G01074,لیبی۶۶,17916700,1f1b2641e925b92307b5064ff8d8ccdc87a2a1d0b82c5d3efbfb54c7e51711ef,3.3703703703703702,Moderate,active_dual,True,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
410820135,train,G01063,arambanoo,17890371,22af3638b1956310e261c38b1d062917abff1b6b5292ad771b6d5bed6481f966,1.0942455856950868,Low,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
410829783,test,G01075,بهار2124,17929223,a0ea0dae73a11f06e8563d68f20f53a0af7b669980914d5c39d920492b91b38b,1.0942455856950868,Low,active_p2_calibrated,False,False,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
410864402,train,G01076,ifarnazm,17931148,5e45a8f77a8280d083ea0161a8afe96338c0f706799ab3bfe9904e288c6f5f7c,1.0942455856950868,Low,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
410878077,train,G01077,english_teacher_zone,17931870,d0210f867afe692b169090e0688ebaee80a2b82dda88cfec8b9669f3368d2b53,1.0942455856950868,Low,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
410949861,train,G01078,شاه_بلوط2,17936492,a5b29f1f63551ed732dd7072ddd2eb861462a13ec0812b33eb6aa6e950cf353d,1.0942455856950868,Low,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
410992802,train,G01079,خالهسوسکه,17553181,6e99d4c3f7baecc5e90b663539193223c1d4b12726cf84025b12d35893b1e1df,1.0942455856950868,Low,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
411046837,train,G01080,stars_in_your_eyes,17941850,41fd9cb914e42460e3e0857b7b1881f4fc7df620b88c7969fa8dad3d04424ff4,1.0,Low,active_dual,True,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
411085354,test,G00967,خانم_مهندس_سایتم,17944012,1e1d6b6a25816d5b18d4227fcb7136af2ac1d6bc15056e3c3139251c5c1dd32a,2.6483752829590452,Low,active_p2_calibrated,False,False,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
411195438,train,G01081,girlfromfrance,17950076,6480d512764cbf2d797668c15073e7b0cde48d84e03fb273461ca6d5ee88d5dc,1.8713104343270661,Low,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
411200381,train,G00200,مهریماه79,17929108,ee20f609c3693f9a1d25295895e508c20238c107c98e94a7918c0bc0012c8333,2.6483752829590452,Low,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
411282654,train,G01066,آرامش_مطلقم_من,17955011,4b8fdc5483395537f0e771e3d310466cc0133f5595c4bea9c934a72374eca01b,5.7566346774869634,High,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
411324218,train,G01082,niko61,17952481,7372e1c39121f14e7d560db1119502755ea257ff8c8e8476e1cb7ff593fb15c3,6.370370370370369,High,active_dual,True,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
411389808,val,G01083,روااااااااانی,17961823,db06c109f8300d08bcb1909baa1c13cefce252f4560baf1fb4191bf3962463f3,5.7566346774869634,High,active_p2_calibrated,False,False,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
411412208,train,G01084,اعلانهای_من,17963178,64951cf79182165db0f6cb485a58ff7a144e1a6da88f2d3abb9562d11a0e9ab8,5.7566346774869634,High,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
411426347,train,G01085,ahanaaaa,17963985,649346f6e6794429c9f46c1e9a194f5ff392f1594fb4c6aa2aa352728ddd2474,1.0,Low,active_dual,True,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
411511566,train,G01086,_arrietty_,17968802,b7d08d222fcb8485a02ecb4db599e660cdaa3dda0dd865d2c075a8eb2893150d,1.8713104343270661,Low,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
411591159,train,G01087,جوجه_طلایی_,17973177,ca88cf49ca969ca39d329f7f918b7ecd10ce5ff28ff07e44e474c8eb1518fb0a,1.0,Low,active_dual,True,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
411594441,val,G00863,dr_zah,17973376,e412283c3c7952627895989c2bf778f177e40f024dc4405ff1e256364d908a23,1.0942455856950868,Low,active_p2_calibrated,False,False,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
411595431,train,G01088,arawmm,17973422,871c0fb9273913513a49a3f0f4ea55e5c5bb7198d3f9369636bfb5596ae562f1,1.8713104343270661,Low,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
411642537,train,G01089,عروسکفندقی,17975921,22a3ac4f7fc52d153f04e455e7c02253af12eeb1a148439e8b0af1572b310a42,1.8713104343270661,Low,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
411662374,train,G01090,بهاره1386,17977038,73da57770532831d906bc26afa86251d150fc2f93912889b311f07185c440674,1.0942455856950868,Low,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
411671928,train,G01091,جبرائیل,17977391,f1b704895dcdeca104ea07e036e2f080427b6ea3dbf2da98efb506a1677e07d7,1.8713104343270661,Low,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
411672051,train,G01091,tanhamkhoda,17977391,7fb47310bcc1393c0eab9c23c7bd2b3f6bcfd7ae5e18603f004a65c6d636c833,2.6483752829590452,Low,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
411672450,test,G01092,73nilofarabi,17977454,8fb2b7539030600be65a907402b3f3c440237010e070a6b13ac22a0f2310e160,1.6296296296296298,Low,active_dual,True,False,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
411683224,train,G01093,princess_janan,17978187,06b380bf2c8f96adaa59d74b86ce6484ba9783f0391cebbd2e9bb8636b8d02fd,1.0,Low,active_dual,True,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
411696743,val,G01094,foorogh,17978956,a56b8aed56cdc4c624a483a9fe244b35a693a43e2717c34fc1708bd2f805d4e9,1.0942455856950868,Low,active_p2_calibrated,False,False,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
411700075,train,G01095,دختر_زمستون۱۳۷۵,17979166,aecde1e53bc9ec8270f726b6833d1bf1e691205c054c44b0ba6de0832fa348c9,2.6483752829590452,Low,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
411721787,train,G01096,blackmoon000,17980309,1699dde9482d85b2177fe5d08f63c469dc8095aa4d22b892ed48a31a8793ffad,3.425440131591025,Moderate,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
411733694,train,G01097,shayestehjoon,17981136,f6e4000d7ed5adf5b63d16e823a24d7599b21c92647d7042e15be09aee5f4b61,1.8713104343270661,Low,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
411738880,train,G01098,tatiana1400,17981399,0ea7d5d978e8d9683fce1a32ab63f24a7427dceb0262e68f1fbcede1894a16db,3.425440131591025,Moderate,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
411740502,train,G01098,peyman_khaleghi,17981399,3044cc08c103e10fbb8249934ee9c33aa099cb3dd0889929436aafa67ae1b9b5,1.8713104343270661,Low,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
411747008,train,G01098,__متغیر__,17981399,dc041f59da5057057c6994b2f58635304530c622812248f36aab2092b4a1dfe4,1.0942455856950868,Low,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
411761249,train,G01099,سیسیسلطون,17982643,31f642282ec2503cdfdc947670967cfe24931ed03c579d647799645c9ba1192b,1.0942455856950868,Low,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
411766752,test,G01100,بیتا7667,17982926,ed9d001e27033a5b7ff688491cd976b1d8a6ecc345a2830661cf51c887d9b853,2.0,Low,active_dual,True,False,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
411780406,val,G01101,_zkoz,17983644,c1897f3bdbd3e0349144dc9765f331d9171a51dc0a8b553d378aed85c818d67e,1.6296296296296298,Low,active_dual,True,False,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
411784759,val,G01102,توییتی۲۰۲۱,17983882,1ab80e801fd3f28b0af631af77f0211e3f2835ec5cc58ae695fc2c4170b1d290,1.0942455856950868,Low,active_p2_calibrated,False,False,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
