unique_post_id,group_id,author,thread_id,content_hash,final_stress,clinical_class,label_source,label_round,label_confidence_tier,annotation_weight,class_weight,training_sample_weight,original_component_split,model_role,official_eval,moved_from_original_split,oof_fold,split_seed,dataset_hash,manifest_version,use_for_training,use_for_model_selection,use_for_final_test,exclude_from_modeling
340997716,G00202,_قرص_ماه_سابق,13749943,e7dda1cf1c71fe03e1c1c9a422593679e24149ed931a014bf0041fde44bcb0ac,4.979569828854984,Moderate,active_p2_calibrated,active_learning_round,medium,0.65,1.0556758388791745,,test,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
341185772,G00344,ماهلیناممممممم,13761311,587cb4eaea82e8142950a258f763b0ed14020f76974a8acd25841446e5a51ac0,4.202504980223004,Moderate,active_p2_calibrated,active_learning_round,medium,0.65,1.0556758388791745,,test,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
341923239,G00349,نیروووووو,13804461,,4.0,Moderate,original_p1_high_selected,original_extra_person1_round,medium_high,0.9,1.0556758388791745,,test,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
341926103,G00349,رز_بنفش_خدازده,13804461,018b0edfe10a14f93abefe923276460fcabc56bd006698877bfea25f91c267ee,1.0942455856950868,Low,active_p2_calibrated,active_learning_round,medium,0.65,0.684177788873456,,test,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
342468044,G00362,baranaa021,13836935,a0f416534fee536aba2ad6153dd192d3ab46a231fc775e0eb328fbb2cdc7f211,1.0942455856950868,Low,active_p2_calibrated,active_learning_round,medium,0.65,0.684177788873456,,test,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
342606592,G00364,حتالب432,13844957,ceadb61768e874b9ed9538346a1a73153fc14d9346dd0f906f712e4d2e8104bb,1.871310434327066,Low,active_p2_calibrated,active_learning_round,medium,0.65,0.684177788873456,,val,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
343071754,G00779,دختری_از_دیار_افتاب,13871679,,4.0,Moderate,original_p1_high_selected,original_extra_person1_round,medium_high,0.9,1.0556758388791745,,test,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
343405048,G00368,ریحان_reyhan,13890884,0694d74e4dca0217d1313ac7a55ba86d2a78bb083d90ab1e04151621e028ddf1,1.0942455856950868,Low,active_p2_calibrated,active_learning_round,medium,0.65,0.684177788873456,,test,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
343405413,G00368,ایبوبوم,13890884,,5.0,High,original_p1_high_selected,original_extra_person1_round,medium_high,0.9,1.198107656482396,,test,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
343407081,G00368,bamdad8899khomar,13890884,,9.0,Very High,original_p1_high_selected,original_extra_person1_round,medium_high,0.9,1.9253616657292336,,test,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
343407506,G00368,تبسم1363,13890884,,8.0,Very High,original_p1_high_selected,original_extra_person1_round,medium_high,0.9,1.9253616657292336,,test,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
343587001,G02273,موفقجذاب,13901371,,5.0,High,original_p1_high_selected,original_extra_person1_round,medium_high,0.9,1.198107656482396,,val,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
346716929,G00402,نیکی۶۹,14092436,fca420819698b0eab757804d7f64a2d2defc1547eed78cd537a67d315ee6836d,3.425440131591025,Moderate,active_p2_calibrated,active_learning_round,medium,0.65,1.0556758388791745,,val,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
347006509,G00403,ماهی_آکواریومی,14109567,224185f2f0c3b008b707a0f899f4f66e08dc9c6152a7cbac7ae363d4a5147f7e,1.0942455856950868,Low,active_p2_calibrated,active_learning_round,medium,0.65,0.684177788873456,,val,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
347318522,G00406,daryyaram,14128940,f10a2a815902879a5f362d40fdf91b5070cff2703db0f38880dc4ac02091e79a,1.0942455856950868,Low,active_p2_calibrated,active_learning_round,medium,0.65,0.684177788873456,,test,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
347667992,G02276,۸۵۶۸۹,14150835,,6.0,High,original_p1_high_selected,original_extra_person1_round,medium_high,0.9,1.198107656482396,,test,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
348791372,G00416,انی,14228267,,7.0,Very High,original_p1_high_selected,original_extra_person1_round,medium_high,0.9,1.9253616657292336,,test,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
349289790,G00421,shanaaaa,14258983,,3.0,Moderate,original_p1_high_selected,original_extra_person1_round,medium_high,0.9,1.0556758388791745,,val,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
352773068,G00118,sormeh75,14458575,,4.0,Moderate,original_p1_high_selected,original_extra_person1_round,medium_high,0.9,1.0556758388791745,,val,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
352780792,G00118,موناگلي,14458575,6f0d484866eb8afbad392469e246407a50cec218c10b530c9748eed4c2a3b08d,1.0942455856950868,Low,active_p2_calibrated,active_learning_round,medium,0.65,0.684177788873456,,val,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
353366776,G00455,sazahra,14494727,,8.0,Very High,original_p1_high_selected,original_extra_person1_round,medium_high,0.9,1.9253616657292336,,val,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
353368628,G00455,sazahra,14494727,,6.0,High,original_p1_high_selected,original_extra_person1_round,medium_high,0.9,1.198107656482396,,val,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
353644317,G00454,دلوین۰۰۰,14511839,,5.0,High,original_p1_high_selected,original_extra_person1_round,medium_high,0.9,1.198107656482396,,val,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
353748715,G00454,پرستارتون,14518111,f57fa840c769fddc31bab32137215fd8aa257b8969eb25913a956f566c8a2f5d,1.0942455856950868,Low,active_p2_calibrated,active_learning_round,medium,0.65,0.684177788873456,,val,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
353750307,G00454,hanijoonam2,14518111,bd69f0de67b6e08f21c81f125e3ef1b664243743449039100a034f8f38a97b99,1.0942455856950868,Low,active_p2_calibrated,active_learning_round,medium,0.65,0.684177788873456,,val,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
353752471,G00454,دلوین۰۰۰,14518111,3497a84c4d013ba1fa5cf16cee46f004d11012ea4a3a4da3b470e393001ffe2e,5.7566346774869634,High,active_p2_calibrated,active_learning_round,medium,0.65,1.198107656482396,,val,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
353773064,G00455,sazahra,14494727,8abf3832ce090a91a3c00377389fd6ac6531daa1e7ea5687516d577c603883e3,2.648375282959045,Low,active_p2_calibrated,active_learning_round,medium,0.65,0.684177788873456,,val,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
353835703,G00456,setarehatar,14523376,cb617417090240456ac3cec6972b7cf6a0f9c36f06231684fdb88e61fa038a50,8.0878292233829,Very High,active_p2_calibrated,active_learning_round,medium,0.65,1.9253616657292336,,val,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
353837663,G00456,setarehatar,14523376,,8.0,Very High,original_p1_high_selected,original_extra_person1_round,medium_high,0.9,1.9253616657292336,,val,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
354621554,G00911,مامانریحانا,14551082,,4.0,Moderate,original_p1_high_selected,original_extra_person1_round,medium_high,0.9,1.0556758388791745,,val,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
355431530,G00469,ململننش,14620497,933f20fffce2ed80d07f709a026b30febe7cffa042e90fbd7e20e0d5bc942703,1.0942455856950868,Low,active_p2_calibrated,active_learning_round,medium,0.65,0.684177788873456,,val,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
355877653,G00390,هایدي,14647294,0f4eb131ddaf43dc0dc29591e033371253294741a5e315136933aafebfca4c4b,1.0942455856950868,Low,active_p2_calibrated,active_learning_round,medium,0.65,0.684177788873456,,val,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
355878603,G00390,هایدي,14647294,3fbc4786462254a70abc56e1e90427082dc02ae7d86b37918bd77a07017221dc,1.0942455856950868,Low,active_p2_calibrated,active_learning_round,medium,0.65,0.684177788873456,,val,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
356412526,G00478,aram_bash,14678935,153e019e54b4fabcc259dc15996ac58258113fecf1f9696397101aad61c1408a,4.979569828854984,Moderate,active_p2_calibrated,active_learning_round,medium,0.65,1.0556758388791745,,val,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
356452215,G02291,سروین4,14681198,,3.0,Moderate,original_p1_high_selected,original_extra_person1_round,medium_high,0.9,1.0556758388791745,,test,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
356850839,G00482,angelkiss,14708515,084f5afe99bbde1cc89ec05ad81882c3318e158299a7b5aae0ba998ef6eb59b1,1.0942455856950868,Low,active_p2_calibrated,active_learning_round,medium,0.65,0.684177788873456,,val,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
358532937,G00184,دخترپاییز۹۹۰,14805485,8c199e878c7225cac3a8fda5ce4557695492a91c0258b1d83bac4e8afc65f639,8.0878292233829,Very High,active_p2_calibrated,active_learning_round,medium,0.65,1.9253616657292336,,test,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
359949976,G00509,nabattallaee84,14882908,5ce7e894c36433e372db35bc99460ebbb8c95b6fee52f971b48c91eab52644fd,1.0942455856950868,Low,active_p2_calibrated,active_learning_round,medium,0.65,0.684177788873456,,test,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
360444812,G00512,parva1376,14911801,aee74570536fd468b410babf7de635605f85a4a72610202839c64279432d222d,1.0942455856950868,Low,active_p2_calibrated,active_learning_round,medium,0.65,0.684177788873456,,test,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
362070926,G00512,azade69,15002940,,4.0,Moderate,original_p1_high_selected,original_extra_person1_round,medium_high,0.9,1.0556758388791745,,test,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
362084284,G00512,نازیمهر,15002940,eb68bccd5f83fb4fc1755235c088cfccd4204d29cbcf7047b69939b4ac346c52,1.0942455856950868,Low,active_p2_calibrated,active_learning_round,medium,0.65,0.684177788873456,,test,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
362087673,G00512,کلیلهودمنه,15002940,64100c51839d83fd70f1b8446671078d8c162efa421ddff29119f926de2b87b3,4.979569828854984,Moderate,active_p2_calibrated,active_learning_round,medium,0.65,1.0556758388791745,,test,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
362393685,G00317,هرروزپاییزه,15020587,5b8389f90f6b39fcca801adee1018cd9ebd6f8afac6f2c759788936b2482fed4,3.425440131591025,Moderate,active_p2_calibrated,active_learning_round,medium,0.65,1.0556758388791745,,val,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
362396590,G00317,negarian78,15020587,,4.0,Moderate,original_p1_high_selected,original_extra_person1_round,medium_high,0.9,1.0556758388791745,,val,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
363825639,G00541,ssahhar,15096494,,8.0,Very High,original_p1_high_selected,original_extra_person1_round,medium_high,0.9,1.9253616657292336,,test,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
364585085,G00541,دستکش,15139293,165490631d7f9f17ce8a2c5348e7fba3bd68319cc984cc0ed1671f93c55bb9be,4.202504980223004,Moderate,active_p2_calibrated,active_learning_round,medium,0.65,1.0556758388791745,,test,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
364687695,G00635,77__reyhan,15144544,,3.0,Moderate,original_p1_high_selected,original_extra_person1_round,medium_high,0.9,1.0556758388791745,,test,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
366602571,G00184,دخترپاییز۹۹۰,15253887,,5.0,High,original_p1_high_selected,original_extra_person1_round,medium_high,0.9,1.198107656482396,,test,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
366758029,G00068,8hadiye,15263469,6af6a90aea3011dfcf4c26af308254a58d1fe3082e26ec37478e7b88c894df98,1.0942455856950868,Low,active_p2_calibrated,active_learning_round,medium,0.65,0.684177788873456,,test,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
368720379,G00456,ffbb0967,15377843,1bfeaf9bdd923a439ef25c1de17c45d6451d4b66f53c5dd20d4334a522f136e7,2.648375282959045,Low,active_p2_calibrated,active_learning_round,medium,0.65,0.684177788873456,,val,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
369618834,G00586,mahbobe7,15431043,284d3ccbcb8d6c6ab2e57674a5416a9ec523b92c35061fb26c21fcaec2b781a4,1.0942455856950868,Low,active_p2_calibrated,active_learning_round,medium,0.65,0.684177788873456,,test,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
370926238,G00595,یلدا۱۲۳۴۵۶۷۸۹۱۰,15507009,4f869d46f077aeaf4122294f87488a70dd3123cb6fa0ebd1f0b3390409b9b105,1.0942455856950868,Low,active_p2_calibrated,active_learning_round,medium,0.65,0.684177788873456,,test,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
371301066,G00601,آرام۶۵,15529171,9dd1719cb325da5fecceaf122c248b493d87f7003c472147737178ff6e41bd53,1.0942455856950868,Low,active_p2_calibrated,active_learning_round,medium,0.65,0.684177788873456,,test,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
371301774,G00601,maman_narjes,15529171,a4f3156ee309b82a186149f6286f3141c42a8bbc6fdb149f80fedec1801acbc8,1.0942455856950868,Low,active_p2_calibrated,active_learning_round,medium,0.65,0.684177788873456,,test,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
371615249,G00603,diba_3178,15548957,,6.0,High,original_p1_high_selected,original_extra_person1_round,medium_high,0.9,1.198107656482396,,val,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
371616882,G00603,diba_3178,15548957,,5.0,High,original_p1_high_selected,original_extra_person1_round,medium_high,0.9,1.198107656482396,,val,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
371793625,G02309,بازگشت_آنخماعو,15559534,,5.0,High,original_p1_high_selected,original_extra_person1_round,medium_high,0.9,1.198107656482396,,val,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
372105026,G02310,باادبتونم,15578301,,5.0,High,original_p1_high_selected,original_extra_person1_round,medium_high,0.9,1.198107656482396,,val,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
372780950,G00609,هستی_تنها1,15621421,4847bfcdc8dff315864f65ccfb3f9eee7708f6aaf89968715245c23d1cd099f7,1.0942455856950868,Low,active_p2_calibrated,active_learning_round,medium,0.65,0.684177788873456,,val,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
373741924,G00614,مداد_رنگی22,15681564,be600cc23db159da75d855cc7c81cca88688524452b3fc70886c5b4e46c9259f,2.648375282959045,Low,active_p2_calibrated,active_learning_round,medium,0.65,0.684177788873456,,test,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
374034052,G00456,setarehatar,15700027,,6.0,High,original_p1_high_selected,original_extra_person1_round,medium_high,0.9,1.198107656482396,,val,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
374110242,G00456,setarehatar,15704600,41df25e84e33b39d9b4ee14813c34df651862ce4061679fe53a794c5589b8d81,4.979569828854984,Moderate,active_p2_calibrated,active_learning_round,medium,0.65,1.0556758388791745,,val,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
374717461,G00628,پندپارسی,15740663,a59fd16d4be7f6a399657629ec8f299861f3a04c4af0bd5fa478ffd964c9c056,4.979569828854984,Moderate,active_p2_calibrated,active_learning_round,medium,0.65,1.0556758388791745,,test,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
375016192,G00635,ef_4ever,15758811,8fa8768c2188f52c69aeebcfb091a1c00c90b22be5ede2fb5af6baa5a48df1b3,5.7566346774869634,High,active_p2_calibrated,active_learning_round,medium,0.65,1.198107656482396,,test,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
375016246,G00635,77__reyhan,15758811,,4.0,Moderate,original_p1_high_selected,original_extra_person1_round,medium_high,0.9,1.0556758388791745,,test,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
375020315,G00635,405سفید,15758811,2f2e84ccd3246f5003dee46b5bce6ee078ef01d3995b93868591427b324b36f8,1.0942455856950868,Low,active_p2_calibrated,active_learning_round,medium,0.65,0.684177788873456,,test,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
375167887,G00456,tamana8864,15767883,da6e0c7adbcfb734803eef4b16d4a7792fe79226251626ea56abe3d180ead3be,2.648375282959045,Low,active_p2_calibrated,active_learning_round,medium,0.65,0.684177788873456,,val,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
375179577,G00456,آرمیتاعلیخانی,15768647,,6.0,High,original_p1_high_selected,original_extra_person1_round,medium_high,0.9,1.198107656482396,,val,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
375180666,G00456,مهشید_هستم,15768647,7a74d60b90f9f31ac8c3dd091d323be9bfc03f781cd1a38b98ea4c53bf662a0b,1.871310434327066,Low,active_p2_calibrated,active_learning_round,medium,0.65,0.684177788873456,,val,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
375999049,G00456,setarehatar,15817418,,4.0,Moderate,original_p1_high_selected,original_extra_person1_round,medium_high,0.9,1.0556758388791745,,val,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
376164596,G00614,مداد_رنگی22,15827734,20fa9269ca170009f70478ffc770ef87e12378e57d3e1a8d920e34625fbdb1ad,1.871310434327066,Low,active_p2_calibrated,active_learning_round,medium,0.65,0.684177788873456,,test,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
376618559,G00647,دلم_تنگ_شده_زودبیا,15855384,993485fd3bb80a314f5e6c63a8a68aa1100b182f321cb80d17c6d4306ce12382,1.0942455856950868,Low,active_p2_calibrated,active_learning_round,medium,0.65,0.684177788873456,,test,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
377235237,G00456,setarehatar,15892921,a81a6ba62e612ebc64515e79c6e96696a9166791d0e4b59661099eff560f20c6,1.871310434327066,Low,active_p2_calibrated,active_learning_round,medium,0.65,0.684177788873456,,val,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
377295196,G00651,خیار_شور_نمکی,15896690,29335224f306210bb81829f31e309d9a08b0269efecef18b68d81e828f08c326,1.0942455856950868,Low,active_p2_calibrated,active_learning_round,medium,0.65,0.684177788873456,,test,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
377499359,G00653,kkkkkaaaaa,15908820,d3ee5c966632e34181495fac831b10aeedcc04ab1699bd10341a20096259b8ad,6.533699526118942,High,active_p2_calibrated,active_learning_round,medium,0.65,1.198107656482396,,test,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
377609408,G00655,مهربانqwe,15917059,e0b9751295a62f767a1cb885d047ac04babbb88e4dd01775b0832eb0ffd057f1,3.425440131591025,Moderate,active_p2_calibrated,active_learning_round,medium,0.65,1.0556758388791745,,test,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
378052811,G00658,پرنیان۳۱,15945943,3a37f0b511bdcb4ef6c018b4de8c927f578c3b0c66baed4415e79eb2b9f8579f,1.0942455856950868,Low,active_p2_calibrated,active_learning_round,medium,0.65,0.684177788873456,,val,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
378229754,G00658,پرنیان۳۱,15956474,,6.0,High,original_p1_high_selected,original_extra_person1_round,medium_high,0.9,1.198107656482396,,val,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
379534961,G00671,fatemeh_an19,16034545,,4.0,Moderate,original_p1_high_selected,original_extra_person1_round,medium_high,0.9,1.0556758388791745,,val,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
379535200,G00671,مامان_دوقلوها۱۳۹۵,16034545,f0d4fe85c7126447410310dcf1f02afde9103678a7182e0da91e11e96971cae4,1.0942455856950868,Low,active_p2_calibrated,active_learning_round,medium,0.65,0.684177788873456,,val,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
380016103,G00678,bahar63kj,16063772,22a5bc8a6880fc81aba55469720e4d07508a097b59d949992e40dc6a1f309454,1.0942455856950868,Low,active_p2_calibrated,active_learning_round,medium,0.65,0.684177788873456,,test,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
380374544,G00129,yeshiiim,16086070,,3.0,Moderate,original_p1_high_selected,original_extra_person1_round,medium_high,0.9,1.0556758388791745,,val,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
380594391,G00866,70lilipood,16099477,,4.0,Moderate,original_p1_high_selected,original_extra_person1_round,medium_high,0.9,1.0556758388791745,,val,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
380894236,G00653,جناس,16118758,fdbf2f92f99bb5b535d69eb243d655743368bdb62c420e88bc8b40a558571926,1.0942455856950868,Low,active_p2_calibrated,active_learning_round,medium,0.65,0.684177788873456,,test,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
380943887,G00456,setarehatar,16122310,06551789d93a1ed4cd78023f62f5a1c773a644fbc9b72bfa97336118fc4d724b,7.310764374750923,Very High,active_p2_calibrated,active_learning_round,medium,0.65,1.9253616657292336,,val,embargo,False,False,,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,False,False,False,True
